acc,avespotlen,num_chunks,gbases,chunk_size,chunk
ERR598957,196,3,40.647,76530613,2
SRR15910072,295,8,115.477,50847458,1
SRR7533056,100,3,34.215,150000000,2
SRR8676458,302,3,38.261,49668875,1
SRR30952576,302,9,134.221,49668875,8
SRR11566451,302,4,59.447,49668875,4
ERR1726756,196,3,37.292,76530613,3
SRR13001970,302,8,108.328,49668875,3
ERR10048405,300,11,152.28,50000000,10
SRR9023236,302,8,105.096,49668875,8
SRR29884471,302,3,42.002,49668875,2
SRR14092371,300,5,73.138,50000000,5
SRR8554445,302,10,140.141,49668875,7
ERR12177224,299,5,60.95,50167225,2
SRR31577536,302,3,33.067,49668875,1
SRR13326504,300,5,61.995000000000005,50000000,2
SRR26124403,302,7,94.007,49668875,5
ERR13166145,492,7,103.262,30487805,2
SRR14366772,502,6,81.58500000000001,29880479,4
ERR13166146,451,7,96.59100000000001,33259424,6
SRR6478754,302,3,33.115,49668875,1
SRR12204847,300,5,69.398,50000000,3
SRR18067351,254,5,73.818,59055119,3
SRR17827810,299,9,121.26,50167225,8
SRR8451813,302,7,102.97,49668875,3
ERR1726893,198,3,34.65,75757576,2
ERR7017982,302,3,31.394000000000002,49668875,1
ERR10493315,128,3,33.567,117187500,3
SRR28359759,302,4,47.339,49668875,4
SRR2657347,202,8,115.672,74257426,4
SRR490136,300,5,66.086,50000000,1
SRR26940742,291,4,48.86,51546392,2
SRR15101731,300,3,33.914,50000000,1
SRR17827895,299,7,103.729,50167225,1
ERR3200804,486,3,41.035000000000004,30864198,3
SRR11309467,302,3,31.428,49668875,1
SRR30025225,298,3,43.968,50335571,2
SRR20381878,263,3,39.36,57034221,3
SRR28640815,299,4,58.273,50167225,4
SRR21524771,302,10,144.457,49668875,2
ERR2193293,302,4,55.263,49668875,3
SRR27216460,300,5,62.098,50000000,4
SRR29299494,310,3,41.375,48387097,2
SRR6460871,202,4,47.345,74257426,1
SRR26718009,302,4,47.538000000000004,49668875,1
SRR29217023,300,7,94.991,50000000,3
SRR10143418,302,5,69.087,49668875,1
SRR18067446,261,8,110.51,57471265,6
SRR17827868,299,9,130.374,50167225,5
SRR18067446,261,8,110.51,57471265,1
SRR30757730,300,6,77.866,50000000,4
ERR3641954,302,8,119.76,49668875,3
SRR30952589,302,9,134.168,49668875,2
SRR8451815,300,6,83.922,50000000,2
SRR18067304,247,7,98.621,60728745,3
SRR27240513,302,8,117.71300000000001,49668875,8
ERR1883820,202,3,40.607,74257426,1
SRR27216472,300,5,61.488,50000000,3
SRR17827845,299,8,109.177,50167225,6
SRR27128283,302,3,34.002,49668875,1
ERR9963787,302,6,77.71000000000001,49668875,3
SRR23892582,99,3,32.385,151515152,2
SRR14844114,300,3,33.993,50000000,3
ERR9287893,300,6,83.144,50000000,4
SRR6958471,302,3,35.951,49668875,1
DRR045397,300,3,43.318,50000000,2
ERR3974535,302,3,31.55,49668875,2
SRR29904089,250,4,50.647,60000000,3
ERR9963540,149,3,35.164,100671141,1
SRR23272321,302,8,107.212,49668875,6
SRR5829603,302,4,49.189,49668875,1
ERR10493314,118,4,54.666000000000004,127118645,1
SRR6014238,302,5,66.263,49668875,2
SRR17827879,299,8,111.584,50167225,3
SRR21285600,300,3,44.852000000000004,50000000,2
SRR31374347,202,8,106.824,74257426,7
SRR22388029,302,3,34.49,49668875,1
SRR24630292,301,3,31.567,49833888,1
SRR11729914,302,4,52.108000000000004,49668875,1
SRR26188462,300,3,38.68,50000000,2
SRR22098106,302,10,141.177,49668875,3
ERR4298933,301,10,142.372,49833888,4
ERR3274946,200,8,115.5,75000000,6
SRR14739669,300,5,62.939,50000000,2
SRR18067250,259,7,94.235,57915058,4
SRR25400529,300,5,66.795,50000000,2
SRR15377942,302,5,67.495,49668875,5
SRR28004155,300,11,163.663,50000000,5
SRR22163828,284,7,92.775,52816902,3
SRR408201,300,7,102.562,50000000,4
SRR30952566,302,5,64.485,49668875,5
SRR26784438,300,5,62.99,50000000,4
ERR10048364,300,7,94.205,50000000,2
SRR3195489,300,4,48.384,50000000,4
SRR24600150,302,3,31.048000000000002,49668875,1
SRR20217204,302,5,63.694,49668875,5
SRR14699987,300,9,121.14,50000000,5
SRR16327237,275,4,49.06,54545455,3
SRR15182419,300,6,83.854,50000000,1
SRR28004143,300,11,156.026,50000000,2
ERR3132356,302,10,139.419,49668875,3
ERR299538,94,4,52.493,159574469,2
ERR2762165,198,3,38.349000000000004,75757576,3
ERR599272,192,3,34.057,78125000,3
SRR29021656,302,7,103.871,49668875,5
SRR18067370,258,4,57.85,58139535,4
SRR22315509,489,4,53.99,30674847,4
ERR9606621,301,4,46.091,49833888,1
SRR23946047,302,6,88.85300000000001,49668875,2
SRR10143164,302,6,85.523,49668875,2
SRR17827907,299,8,113.261,50167225,7
SRR28004143,300,11,156.026,50000000,11
SRR8439391,302,8,117.623,49668875,5
SRR18067408,269,5,68.17,55762082,4
ERR10921299,301,3,41.833,49833888,3
ERR9585962,300,5,62.816,50000000,2
SRR8439391,302,8,117.623,49668875,3
ERR13967250,302,11,161.233,49668875,6
SRR27907458,300,5,74.33200000000001,50000000,3
SRR8839792,302,3,39.416000000000004,49668875,2
SRR11835592,302,4,59.275,49668875,3
ERR10921690,301,4,58.843,49833888,4
SRR29660183,300,7,91.467,50000000,6
ERR3224607,300,3,32.348,50000000,1
SRR8879015,302,3,41.844,49668875,2
ERR3274947,201,11,162.007,74626866,4
SRR7990527,302,5,68.82900000000001,49668875,4
SRR18067414,236,6,82.296,63559323,2
SRR2535230,302,5,72.357,49668875,1
SRR30757717,300,3,42.088,50000000,2
SRR8144090,302,4,48.783,49668875,3
SRR18653133,300,5,65.678,50000000,2
SRR25400541,300,4,53.648,50000000,1
SRR11195281,254,7,93.744,59055119,4
SRR14289411,300,3,42.311,50000000,1
SRR22904591,286,4,47.807,52447553,2
SRR12613526,302,3,36.839,49668875,3
SRR12615111,502,6,88.288,29880479,1
SRR26718019,302,4,56.134,49668875,3
SRR16555209,300,5,62.054,50000000,5
DRR483933,302,12,169.921,49668875,2
SRR11195275,268,7,104.35600000000001,55970150,3
SRR13325280,300,8,117.015,50000000,5
SRR25477870,299,4,55.884,50167225,4
SRR27874556,301,3,36.661,49833888,1
DRR597821,202,8,109.67,74257426,1
ERR12726939,300,6,82.62,50000000,2
SRR22198327,302,5,66.778,49668875,1
SRR8144084,302,5,62.199,49668875,1
SRR28401867,296,3,38.956,50675676,3
ERR10921245,301,3,40.307,49833888,1
SRR27128341,302,3,31.242,49668875,3
SRR5583252,302,3,33.193,49668875,3
SRR8693976,302,3,30.66,49668875,3
ERR4298933,301,10,142.372,49833888,5
SRR9661247,302,5,66.514,49668875,5
SRR23272285,300,10,141.28300000000002,50000000,3
SRR8554882,302,5,66.771,49668875,2
SRR16555197,300,4,54.455,50000000,2
SRR21610154,300,9,121.604,50000000,5
ERR3274950,201,9,128.275,74626866,4
ERR14207172,292,4,53.907000000000004,51369864,1
SRR29904089,250,4,50.647,60000000,2
SRR15145664,302,6,87.657,49668875,4
ERR3641953,302,8,114.423,49668875,8
SRR25232105,301,6,76.846,49833888,5
SRR29092996,300,6,79.176,50000000,3
SRR17827907,299,8,113.261,50167225,8
SRR21663018,302,3,42.518,49668875,2
SRR30757744,300,5,74.863,50000000,1
SRR13608712,300,3,36.482,50000000,1
ERR4670284,302,11,150.345,49668875,5
SRR19888802,302,3,43.537,49668875,3
SRR26090903,302,5,63.97,49668875,1
SRR12333072,294,4,48.058,51020409,4
SRR17827883,299,8,118.523,50167225,4
SRR2637699,202,7,99.601,74257426,1
SRR29337669,501,4,46.879,29940120,1
SRR28359764,302,5,68.046,49668875,1
SRR23867505,302,7,91.092,49668875,1
SRR23287138,302,7,94.24,49668875,3
ERR3274948,199,8,119.613,75376885,6
SRR22580807,302,3,43.025,49668875,1
SRR3990170,300,3,38.468,50000000,3
SRR26046869,300,3,43.329,50000000,2
SRR3308881,150,3,40.209,100000000,1
SRR23978762,302,3,37.573,49668875,1
SRR26046972,300,4,45.84,50000000,1
ERR9606668,301,3,44.079,49833888,2
SRR28520272,302,7,101.94800000000001,49668875,4
SRR30952591,302,6,79.337,49668875,3
ERR4670284,302,11,150.345,49668875,11
SRR19044046,300,7,90.605,50000000,4
SRR15130126,302,4,46.998,49668875,2
SRR14092397,300,4,48.626,50000000,3
SRR7010049,302,5,61.96,49668875,2
ERR10466681,300,3,30.946,50000000,1
SRR29932557,302,4,52.597,49668875,3
SRR26457462,302,6,75.09400000000001,49668875,3
SRR2657585,202,5,61.377,74257426,1
SRR19514066,299,12,166.312,50167225,2
SRR26114015,302,4,56.266,49668875,1
DRR582267,295,6,77.915,50847458,4
SRR9648400,302,6,77.687,49668875,4
SRR23287135,302,3,40.049,49668875,3
SRR25336392,300,6,86.569,50000000,6
SRR23617286,289,5,72.996,51903115,2
SRR9948795,300,3,41.907000000000004,50000000,3
SRR12204847,300,5,69.398,50000000,1
SRR29483031,300,7,93.68900000000001,50000000,5
SRR8466249,302,5,74.81,49668875,3
SRR15730553,302,4,45.01,49668875,2
ERR13967250,302,11,161.233,49668875,9
ERR13081217,74,4,58.14,202702703,2
SRR18046172,300,3,42.622,50000000,3
SRR26074726,302,3,40.568,49668875,1
SRR23814903,300,5,71.21600000000001,50000000,1
SRR28401794,296,3,40.675000000000004,50675676,3
SRR10312498,302,3,36.642,49668875,2
SRR5256717,200,4,47.689,75000000,3
SRR12887167,300,7,103.709,50000000,2
SRR30347323,291,4,51.505,51546392,3
ERR10101395,150,4,56.884,100000000,2
SRR2656923,202,5,70.255,74257426,2
ERR599029,198,3,33.917,75757576,3
SRR15532677,302,11,162.654,49668875,8
SRR32240142,200,3,39.084,75000000,2
ERR1726893,198,3,34.65,75757576,1
SRR22098105,302,11,164.357,49668875,11
SRR8451835,302,8,105.908,49668875,4
ERR9606767,301,3,31.257,49833888,2
SRR5788071,300,7,97.143,50000000,7
SRR15436255,302,9,120.99300000000001,49668875,6
ERR10921598,301,3,42.142,49833888,1
SRR18067522,214,3,41.136,70093458,2
SRR11430613,300,6,85.89,50000000,2
SRR26718029,302,4,56.214,49668875,4
SRR873605,300,5,69.184,50000000,5
SRR9023236,302,8,105.096,49668875,3
ERR10921478,300,3,41.334,50000000,2
SRR25822718,302,9,126.247,49668875,2
SRR25742231,300,4,58.768,50000000,1
SRR5451359,302,5,67.534,49668875,4
SRR27584575,302,4,51.556000000000004,49668875,1
SRR13001968,302,8,107.997,49668875,5
ERR6844498,302,8,118.758,49668875,4
DRR525851,300,9,132.873,50000000,1
SRR25822718,302,9,126.247,49668875,7
SRR30757668,300,3,31.417,50000000,2
SRR7093796,302,4,50.56,49668875,2
SRR7822613,202,3,41.634,74257426,1
SRR20652313,500,6,84.185,30000000,5
DRR526189,302,11,155.916,49668875,9
SRR29270174,302,3,32.076,49668875,2
SRR27423419,302,3,36.971000000000004,49668875,3
SRR26188464,300,3,36.188,50000000,1
ERR10921764,301,3,36.985,49833888,3
SRR24994258,300,3,36.869,50000000,3
SRR25119235,301,10,136.84,49833888,7
SRR21357950,302,4,53.682,49668875,1
SRR26421365,302,7,91.156,49668875,6
ERR12161485,300,3,34.322,50000000,1
SRR15172960,226,3,30.496000000000002,66371682,1
SRR30303704,299,3,41.847,50167225,1
SRR11835592,302,4,59.275,49668875,4
ERR7529638,300,4,47.093,50000000,3
SRR28400135,300,3,35.199,50000000,1
SRR18214653,302,3,37.966,49668875,1
SRR7010048,302,4,56.049,49668875,4
SRR28640815,299,4,58.273,50167225,1
SRR26585193,300,3,33.802,50000000,1
SRR28520281,302,6,88.784,49668875,6
SRR23617205,290,4,46.151,51724138,1
SRR23702710,300,3,41.955,50000000,3
SRR25119225,301,10,140.68800000000002,49833888,4
SRR7207567,300,9,129.337,50000000,3
SRR28520279,302,7,100.98,49668875,5
SRR28359763,302,5,70.167,49668875,4
SRR9648400,302,6,77.687,49668875,6
ERR14172396,300,6,77.393,50000000,2
SRR19514071,299,11,162.227,50167225,11
SRR22387895,302,3,31.455000000000002,49668875,3
SRR31781687,302,7,90.289,49668875,6
ERR10921781,301,4,45.027,49833888,4
SRR15377930,302,5,65.444,49668875,3
SRR6788327,229,3,43.115,65502184,1
SRR5749613,300,10,138.62,50000000,8
ERR12541625,302,4,48.06,49668875,3
SRR30952567,302,6,88.851,49668875,5
SRR18067465,223,6,77.238,67264574,2
SRR14763282,217,5,69.278,69124424,1
SRR5181582,302,4,51.296,49668875,2
ERR11270483,202,3,41.919000000000004,74257426,1
SRR23274479,302,8,108.502,49668875,1
SRR6216947,502,3,44.792,29880479,3
ERR10921721,301,4,48.557,49833888,4
ERR10921278,301,4,50.199,49833888,1
ERR13967250,302,11,161.233,49668875,7
SRR26046859,300,3,39.362,50000000,3
SRR17827845,299,8,109.177,50167225,8
SRR11476867,302,7,90.764,49668875,4
SRR24704854,292,7,93.79,51369864,2
SRR27216472,300,5,61.488,50000000,2
SRR10127271,302,4,52.678000000000004,49668875,2
ERR10773901,300,9,121.596,50000000,9
SRR28369517,302,3,37.86,49668875,3
SRR8439391,302,8,117.623,49668875,1
SRR30952578,302,8,110.2,49668875,6
SRR18078965,280,9,133.479,53571429,5
ERR7738957,273,4,53.061,54945055,3
SRR6787519,300,13,182.786,50000000,11
SRR5585388,302,4,58.476,49668875,2
SRR7207567,300,9,129.337,50000000,6
SRR12358627,250,3,38.816,60000000,2
ERR12944164,288,3,37.578,52083334,2
SRR408198,200,4,58.183,75000000,1
SRR14308230,302,3,37.997,49668875,3
DRR438460,300,3,35.366,50000000,2
SRR12614983,518,6,76.473,28957529,6
SRR27128132,300,3,31.113,50000000,2
SRR27561777,300,3,31.857,50000000,3
ERR9287634,300,5,61.703,50000000,5
SRR12398548,252,5,60.461,59523810,3
DRR374618,151,11,153.595,99337749,3
SRR13622960,302,5,66.123,49668875,2
SRR14878376,302,12,168.687,49668875,5
SRR6218665,300,4,52.146,50000000,3
SRR14699982,298,9,123.232,50335571,6
SRR14689481,302,3,43.408,49668875,1
SRR17827868,299,9,130.374,50167225,7
SRR5260498,300,3,32.872,50000000,2
SRR8554445,302,10,140.141,49668875,8
ERR14172396,300,6,77.393,50000000,3
SRR25194347,300,3,30.2,50000000,2
ERR1726963,197,3,36.469,76142132,3
SRR16980863,300,3,43.7,50000000,2
SRR14689418,302,3,35.72,49668875,2
SRR22103693,296,9,132.169,50675676,6
SRR28520272,302,7,101.94800000000001,49668875,3
ERR10493316,110,3,38.953,136363637,3
SRR18067268,251,5,71.378,59760957,2
SRR22198291,302,4,49.947,49668875,3
ERR10509553,300,4,55.461,50000000,1
SRR5452023,302,4,46.056000000000004,49668875,3
SRR10917582,302,9,122.69,49668875,7
ERR13063755,202,4,53.946,74257426,4
SRR15172390,228,3,35.799,65789474,2
SRR21662999,302,3,33.285000000000004,49668875,3
SRR24752793,251,9,132.052,59760957,9
SRR21856589,302,5,73.271,49668875,1
SRR5602438,302,3,34.162,49668875,3
SRR23272314,300,9,126.07900000000001,50000000,1
SRR10917582,302,9,122.69,49668875,9
SRR13312976,302,6,75.4,49668875,1
SRR404225,300,4,57.03,50000000,1
SRR5590956,302,3,41.96,49668875,3
ERR3813854,152,3,35.774,98684211,1
SRR26046831,300,3,44.451,50000000,3
SRR5581337,302,4,54.841,49668875,1
SRR12474088,290,3,41.761,51724138,2
ERR10101431,150,5,65.56400000000001,100000000,2
SRR5583252,302,3,33.193,49668875,2
SRR17827851,299,9,121.785,50167225,3
SRR5460457,302,4,52.643,49668875,3
SRR19440602,302,4,56.387,49668875,4
SRR18218231,300,4,51.721000000000004,50000000,3
SRR8451835,302,8,105.908,49668875,7
ERR3719156,300,3,39.625,50000000,2
SRR10193378,501,7,95.301,29940120,6
SRR22388163,302,3,36.184,49668875,1
SRR9219376,302,3,30.2,49668875,3
SRR29217027,300,7,98.051,50000000,5
SRR8439256,302,7,100.043,49668875,5
SRR23274233,302,4,54.969,49668875,4
SRR32120215,300,3,34.723,50000000,2
SRR9901740,300,6,80.18900000000001,50000000,1
SRR12681089,300,5,72.888,50000000,4
SRR17591292,600,7,90.73700000000001,25000000,3
SRR23272285,300,10,141.28300000000002,50000000,1
SRR17827814,299,9,130.025,50167225,7
SRR28147570,300,3,39.499,50000000,2
SRR4051794,502,3,41.368,29880479,1
ERR14172401,300,5,68.388,50000000,1
SRR8451840,302,7,96.927,49668875,7
ERR4179390,192,3,34.83,78125000,3
SRR28370466,301,6,84.244,49833888,2
SRR30951393,302,7,99.687,49668875,6
SRR30757680,300,4,45.866,50000000,3
ERR13063747,202,4,51.774,74257426,3
ERR9591563,300,5,74.234,50000000,2
ERR10466661,300,3,36.532000000000004,50000000,1
ERR3274946,200,8,115.5,75000000,5
SRR18067391,235,6,75.628,63829788,6
SRR18078965,280,9,133.479,53571429,8
ERR12319629,291,10,140.62800000000001,51546392,9
SRR18067374,248,5,66.246,60483871,5
ERR10048390,300,8,117.519,50000000,4
ERR13865573,288,7,90.575,52083334,7
ERR1726704,196,3,41.341,76530613,2
SRR31655989,302,4,50.802,49668875,4
SRR30952577,302,8,113.665,49668875,6
SRR23274238,302,5,70.907,49668875,4
SRR24976444,300,4,46.635,50000000,3
SRR490155,300,4,53.014,50000000,3
SRR11195279,225,5,72.495,66666667,4
ERR10048404,300,9,131.06,50000000,1
SRR30952569,302,5,68.123,49668875,1
SRR19440602,302,4,56.387,49668875,1
ERR10048410,300,7,97.991,50000000,5
SRR7464529,302,4,50.781,49668875,1
ERR3200806,481,5,62.432,31185032,4
SRR27132215,301,6,87.71600000000001,49833888,2
SRR29199360,300,7,101.151,50000000,2
ERR11270483,202,3,41.919000000000004,74257426,2
SRR21860269,302,3,40.823,49668875,3
SRR5517431,302,5,65.185,49668875,1
SRR17591292,600,7,90.73700000000001,25000000,5
SRR18067351,254,5,73.818,59055119,4
ERR10493246,301,4,58.143,49833888,1
SRR27730040,300,3,40.346000000000004,50000000,2
SRR28362973,302,4,57.861000000000004,49668875,2
SRR24076199,19436,6,77.435,771764,4
SRR14092366,300,5,68.946,50000000,3
SRR11430617,300,5,61.488,50000000,3
ERR9591563,300,5,74.234,50000000,1
SRR22098083,302,8,114.958,49668875,4
SRR25400521,300,4,53.866,50000000,2
SRR8451842,302,7,93.947,49668875,1
SRR27216471,300,5,73.44500000000001,50000000,4
SRR22098123,302,9,121.708,49668875,6
ERR10101438,150,6,81.534,100000000,3
SRR26457610,302,6,81.07900000000001,49668875,6
SRR11049220,302,3,39.83,49668875,3
SRR5451719,302,4,51.648,49668875,3
SRR873596,300,5,73.818,50000000,3
ERR10509553,300,4,55.461,50000000,2
SRR28001883,300,4,50.297000000000004,50000000,2
SRR6014238,302,5,66.263,49668875,3
SRR30757745,300,6,89.627,50000000,4
SRR29213176,302,4,57.737,49668875,1
SRR27128256,302,9,133.091,49668875,2
SRR28925576,302,3,38.673,49668875,2
SRR30809229,300,3,42.188,50000000,2
ERR3624094,299,3,30.521,50167225,2
SRR8693975,302,3,30.875,49668875,2
ERR13166146,451,7,96.59100000000001,33259424,3
SRR31655995,302,5,71.295,49668875,5
SRR26046962,300,5,68.155,50000000,4
SRR5213598,302,5,65.275,49668875,3
SRR29217021,300,7,97.375,50000000,3
SRR11702766,300,5,63.285000000000004,50000000,2
SRR17827868,299,9,130.374,50167225,4
SRR23143462,300,4,45.054,50000000,3
SRR12692787,302,4,59.698,49668875,2
SRR6820513,252,9,126.523,59523810,8
SRR3507923,500,10,139.201,30000000,9
ERR12177239,300,3,40.28,50000000,3
SRR22163826,279,7,103.875,53763441,3
SRR17275397,290,3,31.039,51724138,2
SRR14005105,302,4,53.564,49668875,2
SRR14241346,418,5,69.408,35885168,4
SRR26585194,300,3,39.433,50000000,2
SRR13326503,300,5,63.244,50000000,4
SRR5823607,202,3,34.782000000000004,74257426,3
DRR483935,302,11,150.27,49668875,11
ERR1883820,202,3,40.607,74257426,2
DRR082460,200,6,89.423,75000000,2
SRR22141085,302,3,31.822,49668875,3
SRR28359764,302,5,68.046,49668875,4
ERR3813854,152,3,35.774,98684211,2
SRR13765540,300,4,53.846000000000004,50000000,4
SRR25400502,300,5,65.11,50000000,2
SRR28004155,300,11,163.663,50000000,1
ERR9287620,300,6,78.583,50000000,4
SRR30952584,302,8,113.833,49668875,5
SRR22387935,302,3,32.123,49668875,2
SRR12398548,252,5,60.461,59523810,1
ERR10048387,300,7,104.931,50000000,5
SRR2657594,202,5,62.601,74257426,5
SRR27584663,302,5,67.006,49668875,3
SRR22388075,302,3,39.877,49668875,3
ERR14172389,300,8,105.183,50000000,4
SRR23143462,300,4,45.054,50000000,2
SRR7448321,298,8,109.214,50335571,7
SRR5457059,302,3,33.555,49668875,1
SRR22387881,302,3,32.46,49668875,3
SRR18067250,259,7,94.235,57915058,5
ERR9963787,302,6,77.71000000000001,49668875,4
SRR32285422,300,6,80.8,50000000,6
SRR30563920,302,3,42.448,49668875,1
SRR14699986,300,9,123.629,50000000,5
DRR067590,200,4,47.649,75000000,4
SRR2657215,202,5,65.283,74257426,2
SRR26545440,309,8,108.919,48543690,5
SRR26115055,302,3,32.033,49668875,1
SRR25638217,299,3,31.968,50167225,2
ERR10503127,298,3,36.628,50335571,1
SRR28520274,302,7,90.605,49668875,2
SRR15910072,295,8,115.477,50847458,6
ERR12319601,297,13,192.072,50505051,6
SRR23272286,300,10,145.348,50000000,5
SRR5451810,302,4,54.777,49668875,3
ERR10048384,300,7,104.535,50000000,4
SRR22098083,302,8,114.958,49668875,6
SRR6448204,302,3,32.159,49668875,1
SRR19514074,297,9,125.258,50505051,2
SRR29782983,300,9,130.59,50000000,3
SRR17827906,299,6,89.82000000000001,50167225,6
SRR13001968,302,8,107.997,49668875,8
ERR1884132,152,4,54.391,98684211,3
ERR5863119,300,3,44.321,50000000,3
ERR9589344,300,6,76.81,50000000,1
ERR10101782,298,5,60.409,50335571,3
SRR29496777,300,4,50.406,50000000,2
SRR16092985,302,3,32.134,49668875,3
SRR18067265,264,5,66.909,56818182,3
SRR30563878,302,3,33.479,49668875,3
ERR9939487,128,4,48.613,117187500,2
ERR3431202,149,6,89.997,100671141,5
SRR9915572,500,3,32.645,30000000,1
ERR1726774,196,3,41.424,76530613,2
ERR7500081,298,3,39.458,50335571,3
SRR27128281,300,4,56.674,50000000,1
SRR22103702,296,14,195.353,50675676,11
SRR14699971,261,3,33.613,57471265,3
SRR27128114,302,4,46.918,49668875,1
SRR26991299,302,6,86.634,49668875,6
SRR26511548,302,7,99.44500000000001,49668875,5
SRR12640498,296,3,34.811,50675676,2
SRR10917493,302,6,75.499,49668875,6
SRR16555197,300,4,54.455,50000000,4
SRR14879651,300,6,81.169,50000000,3
SRR22098097,302,9,130.156,49668875,5
SRR26076613,302,4,45.857,49668875,4
ERR3351010,149,6,89.997,100671141,3
SRR27901410,302,4,45.584,49668875,4
SRR25400521,300,4,53.866,50000000,4
SRR6977656,302,3,32.207,49668875,1
SRR29340314,300,5,63.276,50000000,2
SRR17827924,299,8,107.83,50167225,6
SRR15377966,302,8,106.793,49668875,7
SRR10051526,300,6,77.271,50000000,6
SRR23617192,290,9,122.49300000000001,51724138,2
SRR30757696,300,6,87.808,50000000,1
SRR27584587,302,6,76.035,49668875,3
SRR26992427,300,4,48.948,50000000,1
SRR30413551,299,7,90.321,50167225,2
SRR20063892,299,3,37.468,50167225,1
ERR12418527,302,5,62.059000000000005,49668875,1
ERR868353,195,3,31.367,76923077,1
SRR8144075,302,4,54.367000000000004,49668875,4
SRR19514071,299,11,162.227,50167225,3
SRR10034624,252,3,42.734,59523810,2
SRR1706031,200,6,82.272,75000000,6
ERR2983293,292,3,32.46,51369864,3
SRR10360617,292,3,31.265,51369864,2
ERR10921207,301,4,52.546,49833888,4
DRR483933,302,12,169.921,49668875,5
SRR27128257,302,3,30.515,49668875,1
SRR14292252,300,3,39.476,50000000,2
SRR10917568,302,6,76.042,49668875,1
SRR16100395,300,4,49.399,50000000,4
SRR15910081,295,7,93.89,50847458,3
SRR18067241,251,7,91.632,59760957,1
SRR20627839,302,4,47.730000000000004,49668875,3
SRR22388029,302,3,34.49,49668875,3
SRR28520282,302,7,91.746,49668875,7
SRR19500771,294,3,44.804,51020409,2
ERR1701760,195,3,37.861000000000004,76923077,2
SRR29093001,300,7,97.882,50000000,1
ERR10101708,298,6,86.264,50335571,6
SRR18067241,251,7,91.632,59760957,7
SRR19514074,297,9,125.258,50505051,4
SRR30952580,302,8,109.411,49668875,4
SRR5468149,302,3,32.313,49668875,1
SRR21663095,302,3,36.029,49668875,3
SRR25400505,300,5,64.32900000000001,50000000,1
DRR337523,302,3,39.677,49668875,1
ERR10921342,301,3,34.297000000000004,49833888,2
SRR21863535,302,3,34.145,49668875,1
ERR5192579,302,8,108.789,49668875,5
SRR23946008,302,9,127.07600000000001,49668875,2
SRR31127861,300,3,30.614,50000000,2
SRR2657229,202,10,146.647,74257426,9
SRR22098097,302,9,130.156,49668875,2
SRR22405814,299,3,43.033,50167225,1
SRR29299491,302,4,50.619,49668875,3
SRR11430614,300,4,59.474000000000004,50000000,1
SRR23617230,279,3,43.238,53763441,2
SRR12113386,302,8,116.977,49668875,6
SRR5460692,302,4,49.573,49668875,2
SRR28560047,300,5,70.432,50000000,1
SRR18649392,302,4,55.005,49668875,2
SRR2657215,202,5,65.283,74257426,4
SRR32120263,300,3,33.678,50000000,2
SRR25232106,301,6,85.402,49833888,6
SRR26046854,300,3,42.191,50000000,2
SRR25400531,300,5,62.003,50000000,2
ERR13865573,288,7,90.575,52083334,6
SRR8144090,302,4,48.783,49668875,2
SRR29270174,302,3,32.076,49668875,3
DRR438521,300,3,40.413000000000004,50000000,1
SRR26076605,302,3,38.915,49668875,3
ERR10921690,301,4,58.843,49833888,1
SRR5181582,302,4,51.296,49668875,1
SRR31374348,202,7,103.23100000000001,74257426,5
SRR17794288,300,3,43.512,50000000,1
SRR28520286,302,7,104.548,49668875,5
SRR28310198,413,3,37.769,36319613,2
SRR30757683,300,3,30.854,50000000,3
SRR7467837,300,4,56.993,50000000,3
ERR12726942,300,7,98.526,50000000,5
SRR26717990,302,4,52.332,49668875,2
SRR30952573,302,10,141.229,49668875,9
SRR25656910,311,4,45.565,48231512,2
ERR10503181,299,3,41.137,50167225,3
SRR9009774,302,11,153.108,49668875,7
SRR23823815,302,3,38.085,49668875,1
SRR23287137,300,7,100.73100000000001,50000000,5
ERR5863203,300,5,60.741,50000000,5
ERR599256,196,3,31.184,76530613,1
SRR3195512,300,7,97.788,50000000,3
SRR15377921,302,4,50.866,49668875,1
SRR11792754,262,3,40.098,57251909,3
SRR23272273,300,9,131.824,50000000,5
SRR17827906,299,6,89.82000000000001,50167225,2
SRR29660204,300,6,88.45700000000001,50000000,1
SRR8862896,302,7,102.443,49668875,4
ERR868483,195,3,41.39,76923077,2
SRR25425418,269,4,49.81,55762082,1
SRR15171610,242,3,30.366,61983472,3
SRR17827845,299,8,109.177,50167225,5
SRR15377923,302,4,48.662,49668875,4
SRR2657209,202,4,53.804,74257426,2
ERR3761219,300,5,72.998,50000000,1
ERR4691662,196,4,48.209,76530613,3
ERR7738630,273,3,33.074,54945055,2
ERR10101719,301,5,70.056,49833888,4
SRR14878376,302,12,168.687,49668875,2
ERR4691845,201,3,33.748,74626866,2
SRR8879015,302,3,41.844,49668875,1
SRR32240137,200,3,44.49,75000000,2
SRR5262251,502,8,114.006,29880479,7
SRR3990172,300,4,45.951,50000000,2
SRR23617177,291,4,48.577,51546392,1
SRR5581337,302,4,54.841,49668875,4
SRR6942528,502,9,121.539,29880479,2
SRR3546780,195,5,68.375,76923077,1
SRR2657909,202,4,48.911,74257426,2
SRR29483033,300,6,87.491,50000000,2
SRR7448321,298,8,109.214,50335571,6
SRR8426591,302,3,35.689,49668875,1
