acc,avespotlen,num_chunks,gbases,chunk_size,chunk
SRR18067476,247,22,65.44800000000001,12145749,19
ERR14207172,292,18,53.907000000000004,10273973,1
SRR30757761,300,16,46.458,10000000,15
SRR31131361,302,22,64.249,9933775,1
SRR14763280,108,24,69.002,27777778,20
SRR26348422,300,22,63.776,10000000,20
SRR25400496,300,19,56.980000000000004,10000000,3
SRR31514667,302,12,34.765,9933775,6
SRR23978799,302,14,41.338,9933775,4
SRR24076199,19436,26,77.435,154353,4
SRR9659500,302,26,75.295,9933775,12
SRR28147570,300,14,39.499,10000000,10
SRR15436232,302,26,76.277,9933775,10
SRR15306712,300,18,53.224000000000004,10000000,9
SRR18067263,264,23,66.452,11363637,7
SRR5439155,502,21,62.252,5976096,8
SRR5248466,300,21,61.716,10000000,5
SRR28004156,300,52,154.008,10000000,50
SRR26589678,300,21,60.906,10000000,4
SRR20381885,267,16,47.671,11235956,6
ERR3453828,149,30,89.997,20134229,28
ERR10048402,300,35,104.69,10000000,12
SRR30169969,302,34,101.034,9933775,1
SRR18067601,211,18,53.732,14218010,13
SRR17827827,299,40,117.62,10033445,24
ERR2762122,198,15,43.346000000000004,15151516,8
SRR6181342,302,20,59.688,9933775,7
SRR23595543,150,31,90.993,20000000,21
SRR30757728,300,12,35.152,10000000,10
SRR11241200,300,42,123.629,10000000,2
SRR30757722,300,32,95.287,10000000,7
SRR18067414,236,28,82.296,12711865,25
SRR23081785,302,55,162.524,9933775,47
SRR27335580,302,12,35.136,9933775,1
SRR21607485,302,26,77.04,9933775,19
SRR11069701,302,15,44.912,9933775,13
SRR29093015,300,29,85.533,10000000,17
SRR28925575,302,22,64.095,9933775,6
SRR11678612,302,15,43.672000000000004,9933775,5
SRR28520283,302,37,109.921,9933775,25
SRR10143174,302,20,57.226,9933775,5
SRR3577362,202,12,34.667,14851486,9
SRR8451839,302,35,104.114,9933775,27
SRR22098095,302,42,125.804,9933775,29
SRR23617205,290,16,46.151,10344828,6
DRR337523,302,14,39.677,9933775,6
SRR26457504,302,23,68.941,9933775,2
SRR31482477,299,15,42.398,10033445,11
ERR11673516,302,11,30.639,9933775,3
SRR8144088,302,18,52.745000000000005,9933775,11
SRR25119225,301,47,140.68800000000002,9966778,8
SRR10143164,302,29,85.523,9933775,9
SRR18112698,300,55,163.133,10000000,3
SRR28982162,300,23,68.791,10000000,2
SRR8451837,302,33,96.346,9933775,6
ERR3478707,302,13,38.868,9933775,1
SRR18067607,266,18,51.732,11278196,6
ERR13081217,74,20,58.14,40540541,12
ERR4674644,301,12,35.213,9966778,6
ERR2245455,302,20,57.611000000000004,9933775,18
ERR9606631,301,16,45.398,9966778,13
SRR9649890,302,20,58.841,9933775,20
SRR27335580,302,12,35.136,9933775,3
SRR15101731,300,12,33.914,10000000,1
ERR10101799,150,33,98.153,20000000,13
SRR15313071,300,38,112.601,10000000,30
SRR21998750,202,19,54.796,14851486,10
SRR11829677,302,12,35.738,9933775,10
SRR26784438,300,21,62.99,10000000,13
SRR10854627,302,28,83.096,9933775,1
SRR29483030,300,29,86.011,10000000,14
SRR24600150,302,11,31.048000000000002,9933775,2
ERR868459,196,12,33.509,15306123,5
SRR17827948,299,39,115.805,10033445,12
SRR12952822,302,25,74.035,9933775,10
SRR14689476,302,21,60.033,9933775,19
ERR1726718,195,14,39.82,15384616,14
SRR30757696,300,30,87.808,10000000,5
SRR12204735,300,29,84.94800000000001,10000000,9
SRR29483034,300,28,83.984,10000000,26
SRR29337669,501,16,46.879,5988024,14
SRR5451585,302,20,58.879,9933775,1
SRR31374347,202,36,106.824,14851486,21
ERR10921477,301,22,64.318,9966778,14
SRR26075291,302,11,30.201,9933775,4
SRR18067316,256,28,83.971,11718750,10
SRR22098079,302,41,121.269,9933775,37
SRR19749273,300,26,76.405,10000000,6
ERR10048365,300,34,101.215,10000000,7
SRR31012010,302,26,75.433,9933775,21
ERR6844497,302,40,119.726,9933775,4
ERR12075085,302,11,30.042,9933775,1
SRR18067399,250,17,48.852000000000004,12000000,3
ERR12177223,300,31,91.169,10000000,4
SRR30757677,300,16,46.673,10000000,6
SRR23272334,300,35,102.391,10000000,25
SRR7145724,292,19,56.115,10273973,6
SRR10204416,300,63,187.505,10000000,44
SRR7009399,302,22,63.531,9933775,21
SRR2133850,103,19,54.417,29126214,1
SRR24887413,302,14,40.036,9933775,1
SRR7617322,187,13,38.263,16042781,7
SRR23162997,302,16,46.88,9933775,16
SRR13312976,302,26,75.4,9933775,10
ERR1078373,252,14,41.995,11904762,6
SRR29340338,300,25,72.723,10000000,4
ERR10048369,300,43,128.481,10000000,39
SRR14689462,302,14,40.022,9933775,2
SRR9023609,302,18,51.861000000000004,9933775,11
SRR12529103,300,17,50.247,10000000,17
ERR10034878,302,16,47.35,9933775,15
SRR26457610,302,28,81.07900000000001,9933775,15
ERR2245455,302,20,57.611000000000004,9933775,5
ERR3719140,300,17,50.729,10000000,11
SRR28359763,302,24,70.167,9933775,6
ERR599285,194,12,34.133,15463918,10
SRR28417921,302,25,74.784,9933775,10
SRR22103693,296,45,132.169,10135136,34
SRR490130,300,39,115.64,10000000,26
SRR5203331,302,18,51.296,9933775,5
SRR15910072,295,39,115.477,10169492,26
ERR1726547,196,12,34.574,15306123,3
SRR29063590,300,11,31.726,10000000,8
SRR30265283,272,11,32.667,11029412,3
SRR23300979,293,26,77.405,10238908,6
ERR868449,195,13,37.95,15384616,13
SRR28089850,301,22,65.513,9966778,21
SRR22103702,296,66,195.353,10135136,21
SRR14879646,300,40,119.671,10000000,5
SRR8144088,302,18,52.745000000000005,9933775,15
SRR5487619,300,12,34.458,10000000,10
SRR3184730,302,38,112.10300000000001,9933775,30
SRR17827846,299,39,116.218,10033445,26
SRR9901740,300,27,80.18900000000001,10000000,15
SRR24908309,298,24,71.894,10067115,13
SRR17827871,299,38,113.251,10033445,16
SRR13765540,300,18,53.846000000000004,10000000,1
SRR27336813,302,17,49.142,9933775,7
SRR3184736,302,41,120.303,9933775,27
DRR597822,202,38,111.583,14851486,13
ERR7017977,302,13,36.38,9933775,10
SRR13893410,300,12,35.691,10000000,3
SRR26718060,302,19,54.296,9933775,18
SRR18292663,300,12,34.143,10000000,7
SRR29483034,300,28,83.984,10000000,25
SRR10143174,302,20,57.226,9933775,8
SRR14689451,302,16,47.566,9933775,15
SRR26718019,302,19,56.134,9933775,7
ERR10048385,300,42,125.372,10000000,34
SRR29093018,300,16,47.753,10000000,11
SRR19174373,300,20,59.944,10000000,17
SRR15910063,295,41,122.98400000000001,10169492,11
SRR31392200,300,13,37.134,10000000,3
SRR16100381,300,14,40.777,10000000,8
ERR599220,199,11,32.082,15075377,10
ERR10048402,300,35,104.69,10000000,22
SRR408195,299,35,103.13,10033445,12
SRR17827881,299,39,116.756,10033445,2
SRR29660204,300,30,88.45700000000001,10000000,24
SRR30025390,299,16,46.917,10033445,5
SRR28925567,302,21,61.333,9933775,16
SRR30952574,302,35,104.94200000000001,9933775,35
SRR404225,300,20,57.03,10000000,15
SRR25477870,299,19,55.884,10033445,13
DRR525850,300,55,162.573,10000000,41
ERR599272,192,12,34.057,15625000,10
SRR19514066,299,56,166.312,10033445,1
SRR12887167,300,35,103.709,10000000,28
SRR30952548,302,18,52.428000000000004,9933775,17
SRR30757713,300,14,39.809,10000000,9
SRR30757683,300,11,30.854,10000000,6
SRR3954449,300,12,34.964,10000000,3
ERR10503118,299,14,40.927,10033445,13
SRR873600,300,23,67.186,10000000,13
SRR18067397,253,20,58.583,11857708,4
SRR22388269,302,11,32.153,9933775,3
SRR12660648,302,29,85.598,9933775,10
SRR21663221,200,14,39.112,15000000,14
ERR3415696,149,30,89.997,20134229,7
ERR10503269,297,22,65.065,10101011,1
ERR10101737,297,21,60.94,10101011,2
SRR24908280,297,21,60.193,10101011,20
ERR3150490,502,12,34.577,5976096,8
SRR26940742,291,17,48.86,10309279,4
SRR31308105,232,36,106.971,12931035,23
SRR30757738,300,29,86.888,10000000,26
SRR23162997,302,16,46.88,9933775,7
ERR4691655,198,12,34.567,15151516,8
SRR21610154,300,41,121.604,10000000,2
SRR30757734,300,23,68.039,10000000,22
SRR11836023,302,14,41.942,9933775,14
SRR8863073,302,14,41.798,9933775,2
SRR30757743,300,25,74.315,10000000,15
SRR21860269,302,14,40.823,9933775,9
SRR30952592,302,13,36.962,9933775,4
SRR26457462,302,26,75.09400000000001,9933775,13
SRR10051503,300,33,96.272,10000000,19
SRR10051506,299,14,39.628,10033445,8
SRR16915453,298,19,55.919000000000004,10067115,5
DRR045397,300,15,43.318,10000000,4
SRR17827912,299,38,111.136,10033445,33
SRR10429148,300,30,87.626,10000000,18
ERR3274945,201,54,159.223,14925374,15
ERR13301389,302,11,32.341,9933775,5
SRR12953108,302,13,37.988,9933775,4
SRR19040528,300,21,60.932,10000000,17
SRR30563973,302,24,69.309,9933775,2
SRR14879665,300,29,86.388,10000000,6
SRR22315501,493,19,54.344,6085193,16
SRR16555217,300,23,66.616,10000000,10
SRR26046962,300,23,68.155,10000000,1
SRR22098095,302,42,125.804,9933775,18
SRR21524771,302,49,144.457,9933775,27
ERR10503099,299,14,40.253,10033445,13
SRR9650342,302,39,114.726,9933775,8
SRR26192775,292,40,117.453,10273973,28
ERR599057,198,11,32.202,15151516,1
SRR22904591,286,16,47.807,10489511,4
SRR6032603,300,26,77.58200000000001,10000000,2
SRR8894379,300,28,83.484,10000000,12
ERR10048375,300,36,107.608,10000000,19
ERR7599963,300,30,87.019,10000000,11
SRR11615312,302,18,53.873000000000005,9933775,11
ERR1726881,196,12,34.837,15306123,10
ERR3431202,149,30,89.997,20134229,9
ERR13166146,451,33,96.59100000000001,6651885,29
SRR14878424,302,46,135.132,9933775,14
DRR483933,302,57,169.921,9933775,37
SRR16555195,300,18,51.068,10000000,14
SRR15377942,302,23,67.495,9933775,13
SRR30951393,302,34,99.687,9933775,32
SRR27561773,300,11,31.959,10000000,10
ERR9606625,301,17,48.276,9966778,17
SRR27584587,302,26,76.035,9933775,26
SRR18067382,217,23,66.724,13824885,21
SRR16759749,300,21,61.929,10000000,1
SRR27584587,302,26,76.035,9933775,7
SRR23162996,302,12,35.041000000000004,9933775,8
SRR26879390,252,52,155.548,11904762,23
ERR12177238,299,17,49.786,10033445,9
SRR16555215,300,22,65.056,10000000,21
SRR13077804,269,39,116.061,11152417,33
ERR10777244,302,37,110.754,9933775,14
SRR18067500,229,21,61.811,13100437,12
ERR10101775,298,26,75.348,10067115,10
SRR29660183,300,31,91.467,10000000,7
SRR23274491,300,36,106.108,10000000,17
SRR8869672,302,18,51.596000000000004,9933775,7
SRR10238606,520,41,120.386,5769231,3
SRR23287133,302,22,65.663,9933775,21
SRR18067609,256,31,92.555,11718750,18
SRR22671874,237,28,83.587,12658228,14
ERR10048385,300,42,125.372,10000000,42
SRR28520291,302,35,103.021,9933775,9
SRR30952587,302,54,160.086,9933775,19
SRR30757748,300,18,53.769,10000000,16
SRR14212118,297,12,34.261,10101011,4
SRR12660349,302,16,45.992000000000004,9933775,14
ERR1726718,195,14,39.82,15384616,6
SRR23617286,289,25,72.996,10380623,2
ERR11443746,300,23,66.786,10000000,7
ERR10101732,298,25,74.884,10067115,3
ERR3363815,149,16,46.487,20134229,8
SRR2535233,302,22,65.796,9933775,4
SRR24908268,297,15,42.99,10101011,14
SRR10034631,252,13,36.914,11904762,3
SRR23978764,302,18,53.318,9933775,6
SRR22198274,302,13,36.105000000000004,9933775,2
SRR25232106,301,29,85.402,9966778,12
ERR2762131,197,15,43.651,15228427,6
SRR31012791,302,16,46.154,9933775,8
SRR23287139,300,44,131.465,10000000,43
SRR30912708,300,15,42.733000000000004,10000000,3
SRR22103693,296,45,132.169,10135136,37
SRR7990334,302,23,67.9,9933775,3
SRR11430616,300,25,73.44500000000001,10000000,16
ERR3338999,149,30,89.997,20134229,30
SRR13318519,302,18,53.13,9933775,1
SRR26992427,300,17,48.948,10000000,16
SRR19603268,302,11,32.922000000000004,9933775,8
SRR17968105,300,11,30.527,10000000,10
SRR15313069,256,34,101.423,11718750,6
SRR7207567,300,44,129.337,10000000,9
ERR3274946,200,39,115.5,15000000,14
SRR12358616,250,12,33.404,12000000,8
SRR28285656,296,12,34.291000000000004,10135136,5
SRR5195141,300,12,34.853,10000000,6
SRR404225,300,20,57.03,10000000,16
SRR15182419,300,28,83.854,10000000,17
SRR5451810,302,19,54.777,9933775,18
ERR10503228,299,19,54.649,10033445,14
ERR12319619,297,53,156.214,10101011,17
SRR26718035,302,22,64.863,9933775,17
SRR32285417,300,26,77.43900000000001,10000000,4
SRR27069942,300,29,86.4,10000000,8
SRR10051525,300,27,80.062,10000000,23
SRR2657625,202,18,51.039,14851486,3
SRR22103702,296,66,195.353,10135136,31
SRR6256349,302,11,32.547000000000004,9933775,5
SRR10143270,302,37,109.321,9933775,7
SRR30417848,300,25,73.745,10000000,9
SRR12683079,302,23,67.745,9933775,5
ERR13967250,302,54,161.233,9933775,14
SRR24605001,300,17,50.617000000000004,10000000,12
SRR15910064,294,35,104.014,10204082,5
SRR26717996,302,15,44.795,9933775,14
ERR3641957,302,35,102.651,9933775,26
SRR9006730,302,20,57.946,9933775,11
SRR26545440,309,37,108.919,9708738,1
SRR15910079,294,40,117.45700000000001,10204082,6
SRR15214128,288,18,51.792,10416667,15
SRR18572990,300,13,36.653,10000000,2
ERR9963779,302,18,51.286,9933775,11
SRR14689443,302,25,73.95100000000001,9933775,4
SRR9915572,500,11,32.645,6000000,4
ERR7738628,275,12,34.151,10909091,3
ERR13319378,390,40,117.422,7692308,19
SRR30952581,302,43,126.318,9933775,30
SRR27708484,302,11,32.138,9933775,7
SRR29288228,299,18,53.425000000000004,10033445,6
SRR9617900,302,31,90.658,9933775,4
SRR20336965,264,19,55.987,11363637,13
SRR25383464,271,17,50.222,11070111,9
SRR21969311,302,23,68.414,9933775,22
SRR18067250,259,32,94.235,11583012,5
ERR10921478,300,14,41.334,10000000,14
SRR13312997,302,14,41.78,9933775,12
ERR10048373,300,33,97.299,10000000,12
SRR28813924,602,46,137.189,4983389,46
SRR21116739,302,48,142.27100000000002,9933775,37
SRR6942528,502,41,121.539,5976096,15
SRR22103693,296,45,132.169,10135136,39
SRR26114302,302,12,34.289,9933775,10
SRR14699966,287,18,52.155,10452962,7
ERR10048405,300,51,152.28,10000000,8
SRR27216433,300,23,67.039,10000000,23
SRR25232106,301,29,85.402,9966778,6
SRR19749266,300,21,61.035000000000004,10000000,16
SRR14689443,302,25,73.95100000000001,9933775,25
SRR18067454,261,19,56.685,11494253,3
SRR17827840,299,39,116.102,10033445,36
SRR26457459,302,15,42.18,9933775,12
SRR18067301,250,26,75.224,12000000,25
SRR21663075,302,16,45.412,9933775,3
SRR18067330,247,22,63.927,12145749,3
SRR14366772,502,28,81.58500000000001,5976096,28
ERR3323641,149,30,89.997,20134229,13
SRR21860280,302,14,40.137,9933775,9
SRR6256349,302,11,32.547000000000004,9933775,1
SRR14699966,287,18,52.155,10452962,13
SRR23272325,300,35,103.163,10000000,29
SRR30757745,300,30,89.627,10000000,27
SRR18067600,229,26,76.286,13100437,2
SRR18067600,229,26,76.286,13100437,11
SRR31444212,302,18,52.811,9933775,3
SRR25400504,300,22,64.365,10000000,22
SRR11195278,264,27,78.19200000000001,11363637,25
ERR868378,196,13,36.618,15306123,12
SRR23272276,300,39,116.875,10000000,17
SRR29340342,300,13,37.654,10000000,3
SRR29483031,300,32,93.68900000000001,10000000,29
SRR28027657,301,23,68.499,9966778,7
SRR5585388,302,20,58.476,9933775,10
ERR12084907,300,21,60.079,10000000,10
SRR29782974,300,41,121.86500000000001,10000000,39
SRR3195489,300,17,48.384,10000000,2
SRR32285417,300,26,77.43900000000001,10000000,24
SRR30952580,302,37,109.411,9933775,8
SRR13201295,300,13,37.273,10000000,4
SRR6788327,229,15,43.115,13100437,12
SRR407295,300,14,39.37,10000000,12
SRR27200918,289,13,38.102000000000004,10380623,2
SRR12113435,302,51,152.717,9933775,31
SRR23617142,289,19,54.524,10380623,8
SRR21856589,302,25,73.271,9933775,24
SRR23272262,300,50,149.473,10000000,16
SRR25400504,300,22,64.365,10000000,3
SRR13002031,302,59,175.052,9933775,28
ERR10921726,301,15,44.496,9966778,7
SRR14876847,302,11,31.705000000000002,9933775,9
ERR10048409,300,38,113.06,10000000,30
SRR15377966,302,36,106.793,9933775,30
SRR30757726,300,12,33.982,10000000,3
SRR25571419,301,13,38.348,9966778,8
SRR490147,300,31,91.982,10000000,10
SRR31155649,300,29,85.223,10000000,10
SRR30757730,300,26,77.866,10000000,23
SRR12690099,302,44,129.82,9933775,6
ERR2179512,300,44,129.337,10000000,41
SRR11430613,300,29,85.89,10000000,4
SRR7618073,302,12,33.011,9933775,7
SRR7083931,300,33,96.008,10000000,33
ERR4234198,300,29,85.515,10000000,9
SRR28089850,301,22,65.513,9966778,12
SRR31308105,232,36,106.971,12931035,13
SRR6220208,300,17,48.617000000000004,10000000,13
ERR3454443,149,30,89.997,20134229,26
DRR438521,300,14,40.413000000000004,10000000,6
ERR10466661,300,13,36.532000000000004,10000000,5
SRR5460457,302,18,52.643,9933775,1
SRR19749273,300,26,76.405,10000000,24
ERR538175,193,17,49.31,15544042,14
SRR25503024,300,16,45.088,10000000,2
ERR4234199,300,33,98.348,10000000,11
SRR28401846,296,16,47.352000000000004,10135136,7
SRR30413548,299,32,93.4,10033445,16
SRR18067326,246,19,54.013,12195122,1
SRR10360643,355,13,37.074,8450705,3
SRR5371493,299,17,49.15,10033445,1
SRR11566662,302,26,75.629,9933775,4
SRR19040531,302,25,72.357,9933775,6
SRR31444223,302,26,75.992,9933775,2
SRR21163443,300,11,30.383,10000000,11
SRR15171482,221,13,36.622,13574661,1
ERR1726598,198,13,36.448,15151516,9
SRR31482506,299,20,59.523,10033445,12
SRR25822718,302,43,126.247,9933775,38
SRR3990172,300,16,45.951,10000000,1
SRR11195291,242,27,79.837,12396695,5
SRR7207567,300,44,129.337,10000000,8
SRR14879662,300,43,128.097,10000000,18
SRR5451719,302,18,51.648,9933775,9
SRR19415659,302,56,167.261,9933775,44
SRR22388290,302,12,33.337,9933775,3
SRR8439261,302,36,107.173,9933775,9
SRR15436121,302,20,59.994,9933775,1
SRR24705142,292,12,34.294000000000004,10273973,8
ERR10921249,301,12,35.352000000000004,9966778,7
ERR10298319,276,12,33.352000000000004,10869566,11
SRR12358611,250,13,37.371,12000000,2
ERR10503232,299,15,43.642,10033445,8
ERR9287626,300,31,90.601,10000000,23
SRR5215469,302,18,52.602000000000004,9933775,6
SRR31444232,300,11,32.108000000000004,10000000,5
SRR17827900,299,39,115.239,10033445,25
SRR30757752,300,18,51.533,10000000,6
SRR5427986,302,11,32.55,9933775,1
SRR28520291,302,35,103.021,9933775,33
SRR30197783,300,13,38.52,10000000,3
SRR29399786,300,22,63.03,10000000,1
SRR15910079,294,40,117.45700000000001,10204082,18
SRR23162997,302,16,46.88,9933775,10
SRR14308230,302,13,37.997,9933775,9
SRR25057010,302,11,32.480000000000004,9933775,5
ERR4691662,196,17,48.209,15306123,8
ERR10921364,301,15,44.548,9966778,5
SRR12204735,300,29,84.94800000000001,10000000,22
SRR26076558,302,15,44.484,9933775,9
ERR7599963,300,30,87.019,10000000,21
SRR24704854,292,32,93.79,10273973,2
SRR27335588,302,13,38.786,9933775,6
SRR5517431,302,22,65.185,9933775,12
SRR15436255,302,41,120.99300000000001,9933775,37
SRR10051503,300,33,96.272,10000000,12
SRR14879646,300,40,119.671,10000000,24
SRR12529103,300,17,50.247,10000000,7
SRR6481370,302,22,64.35,9933775,22
SRR5091478,300,14,41.957,10000000,7
ERR10048380,300,36,105.251,10000000,1
DRR374618,151,52,153.595,19867550,45
SRR5091478,300,14,41.957,10000000,13
SRR14878424,302,46,135.132,9933775,6
SRR26114575,302,20,58.323,9933775,18
SRR22580799,302,14,39.237,9933775,1
SRR23272321,302,36,107.212,9933775,19
ERR12726937,159,29,84.72200000000001,18867925,17
SRR6837567,502,12,35.698,5976096,3
SRR28417441,302,28,81.895,9933775,19
SRR28640825,300,24,70.12,10000000,4
ERR598957,196,14,40.647,15306123,7
SRR31309825,294,21,60.398,10204082,7
SRR31444231,302,20,59.063,9933775,2
SRR30757726,300,12,33.982,10000000,1
SRR28520272,302,34,101.94800000000001,9933775,3
SRR22098106,302,48,141.177,9933775,37
SRR13921777,250,16,47.843,12000000,7
SRR23867505,302,31,91.092,9933775,28
SRR15532681,302,56,166.576,9933775,2
SRR24908280,297,21,60.193,10101011,13
SRR8426595,302,16,46.818,9933775,3
SRR28417442,302,21,62.861000000000004,9933775,17
ERR12418585,302,16,45.662,9933775,9
SRR25158327,300,11,31.93,10000000,2
SRR19514070,299,51,152.931,10033445,13
SRR8439391,302,40,117.623,9933775,24
SRR29299497,310,13,38.905,9677420,10
SRR15171482,221,13,36.622,13574661,9
SRR25119187,302,27,79.71300000000001,9933775,12
SRR9616616,302,25,73.644,9933775,2
SRR31444233,302,20,58.050000000000004,9933775,17
SRR22355227,300,19,55.79,10000000,16
ERR1078382,252,25,72.194,11904762,20
SRR8451840,302,33,96.927,9933775,27
SRR17284033,297,14,39.215,10101011,10
SRR23274478,302,36,107.379,9933775,27
SRR21607482,302,25,73.91,9933775,19
SRR2637699,202,34,99.601,14851486,17
SRR30347323,291,18,51.505,10309279,9
SRR29605923,302,31,91.616,9933775,6
SRR30481250,297,41,120.35300000000001,10101011,6
SRR5371453,298,13,38.867,10067115,9
ERR13166146,451,33,96.59100000000001,6651885,33
SRR11195279,225,25,72.495,13333334,7
SRR17827834,299,38,111.22800000000001,10033445,30
SRR5451372,302,20,59.057,9933775,2
SRR12529101,300,19,55.288000000000004,10000000,3
SRR16963053,300,37,110.18,10000000,9
SRR350337,302,24,69.086,9933775,11
ERR9591563,300,25,74.234,10000000,15
SRR17827851,299,41,121.785,10033445,39
SRR28401846,296,16,47.352000000000004,10135136,16
SRR28147566,300,11,31.289,10000000,1
SRR23081785,302,55,162.524,9933775,51
ERR10048375,300,36,107.608,10000000,21
DRR337541,302,18,51.608000000000004,9933775,9
SRR23274479,302,37,108.502,9933775,27
SRR14689476,302,21,60.033,9933775,16
SRR19604658,302,49,146.669,9933775,34
SRR31679823,247,12,34.65,12145749,2
SRR18067431,237,24,69.402,12658228,11
SRR27334093,299,17,50.194,10033445,8
SRR5256717,200,16,47.689,15000000,11
SRR26425198,302,31,92.47200000000001,9933775,24
SRR29284417,176,17,50.733000000000004,17045455,10
SRR7207567,300,44,129.337,10000000,7
SRR26545440,309,37,108.919,9708738,33
ERR4670284,302,51,150.345,9933775,37
SRR31392200,300,13,37.134,10000000,9
SRR5215470,302,20,58.023,9933775,16
ERR4791254,119,11,30.57,25210085,10
SRR30952590,302,56,166.37,9933775,3
SRR24098241,310,19,55.321,9677420,17
SRR21662943,200,15,43.431,15000000,4
SRR12113412,301,36,107.675,9966778,3
SRR31309799,300,12,34.687,10000000,1
SRR17201898,300,14,41.87,10000000,10
SRR15910077,295,37,108.76,10169492,30
SRR5195141,300,12,34.853,10000000,8
SRR15910077,295,37,108.76,10169492,23
SRR12690099,302,44,129.82,9933775,27
SRR873595,300,23,67.389,10000000,2
SRR22098097,302,44,130.156,9933775,44
SRR23287144,300,34,101.444,10000000,12
SRR19604658,302,49,146.669,9933775,33
SRR28982166,300,23,68.336,10000000,2
SRR5469066,302,12,33.735,9933775,10
DRR374618,151,52,153.595,19867550,14
SRR14699987,300,41,121.14,10000000,40
SRR12113390,301,44,131.57,9966778,5
SRR30951394,302,52,153.138,9933775,8
SRR26046843,300,18,53.577,10000000,12
SRR17827892,299,44,130.239,10033445,1
SRR15172510,250,18,53.156,12000000,10
SRR25119225,301,47,140.68800000000002,9966778,15
SRR5451739,302,20,57.300000000000004,9933775,14
ERR10773927,300,15,44.116,10000000,5
SRR8733528,300,14,39.773,10000000,6
SRR23702710,300,14,41.955,10000000,11
ERR10493270,301,34,99.096,9966778,32
SRR27907454,300,12,33.111000000000004,10000000,4
SRR18067500,229,21,61.811,13100437,13
SRR15313072,300,40,117.783,10000000,6
SRR12959081,300,13,36.711,10000000,8
SRR8451843,302,31,91.07300000000001,9933775,5
SRR26457512,302,17,50.612,9933775,6
DRR374618,151,52,153.595,19867550,27
SRR28520279,302,34,100.98,9933775,1
SRR23617179,291,19,54.834,10309279,16
SRR32285422,300,27,80.8,10000000,2
SRR23272276,300,39,116.875,10000000,8
SRR3972149,300,16,45.561,10000000,1
SRR28640818,299,18,53.619,10033445,5
SRR15145663,302,30,89.732,9933775,22
SRR18067374,248,23,66.246,12096775,15
SRR14699987,300,41,121.14,10000000,15
SRR31012791,302,16,46.154,9933775,11
SRR16555196,300,21,60.082,10000000,15
SRR25383464,271,17,50.222,11070111,7
SRR26718049,302,23,67.23,9933775,7
SRR11835779,302,18,53.794000000000004,9933775,7
ERR11512813,295,14,41.386,10169492,7
ERR2762155,198,13,36.548,15151516,2
SRR13921778,250,18,53.169000000000004,12000000,6
ERR10773927,300,15,44.116,10000000,15
SRR6266568,302,12,34.199,9933775,10
ERR10493270,301,34,99.096,9966778,8
SRR29409584,300,12,34.948,10000000,7
SRR21662987,302,13,38.053,9933775,5
SRR23015450,302,18,52.093,9933775,7
ERR10921234,301,14,40.841,9966778,14
ERR1726954,197,14,41.767,15228427,4
ERR11040791,243,14,40.904,12345680,2
SRR30757752,300,18,51.533,10000000,18
SRR25569785,302,15,44.493,9933775,5
SRR17827936,299,43,126.03,10033445,14
SRR9617900,302,31,90.658,9933775,22
SRR17794278,300,14,40.966,10000000,11
SRR14318494,294,25,73.544,10204082,8
SRR350359,302,22,65.71600000000001,9933775,4
SRR23274493,302,37,108.233,9933775,1
SRR17827857,298,32,93.94800000000001,10067115,11
ERR10101804,297,24,70.184,10101011,19
SRR27742818,302,32,93.003,9933775,10
SRR6823440,302,14,41.518,9933775,7
SRR30757696,300,30,87.808,10000000,15
SRR24908301,297,13,38.141,10101011,5
ERR3224598,300,13,38.519,10000000,6
ERR10921730,301,16,45.094,9966778,16
SRR13374487,300,14,41.887,10000000,2
SRR22163826,279,35,103.875,10752689,7
SRR19174369,300,19,54.056000000000004,10000000,9
SRR9650342,302,39,114.726,9933775,35
ERR4674644,301,12,35.213,9966778,3
ERR1726661,196,13,38.745,15306123,13
SRR23274482,300,35,104.55,10000000,10
SRR32285422,300,27,80.8,10000000,16
SRR14520659,300,11,31.963,10000000,6
SRR30757721,300,24,69.04,10000000,22
SRR13326505,300,24,69.952,10000000,22
SRR30952578,302,37,110.2,9933775,13
SRR15927524,300,47,138.654,10000000,11
SRR8676458,302,13,38.261,9933775,7
SRR30951394,302,52,153.138,9933775,26
SRR29092994,300,20,59.897,10000000,1
SRR18067399,250,17,48.852000000000004,12000000,17
ERR12084901,300,17,50.08,10000000,16
SRR22824307,300,18,53.612,10000000,6
SRR14689443,302,25,73.95100000000001,9933775,9
ERR12161485,300,12,34.322,10000000,3
ERR8052849,299,13,38.214,10033445,9
ERR3761219,300,25,72.998,10000000,13
SRR23617142,289,19,54.524,10380623,15
SRR7151429,302,11,32.54,9933775,4
SRR25742225,300,29,84.285,10000000,15
SRR22098106,302,48,141.177,9933775,41
SRR6820513,252,43,126.523,11904762,35
SRR9648400,302,26,77.687,9933775,26
SRR30952601,302,48,142.055,9933775,7
SRR873595,300,23,67.389,10000000,9
ERR10048370,300,36,105.03,10000000,5
SRR29483043,299,23,66.324,10033445,21
ERR13325269,357,35,102.534,8403362,2
SRR21663080,302,15,43.428000000000004,9933775,2
ERR10503161,298,15,44.218,10067115,8
SRR15910063,295,41,122.98400000000001,10169492,10
SRR16555195,300,18,51.068,10000000,18
SRR8869672,302,18,51.596000000000004,9933775,8
SRR18067605,272,23,66.093,11029412,20
SRR13622960,302,23,66.123,9933775,1
